order_id,customer_id,product_id,size,color,season,purchase_amount_usd,review_rating,shipping_type,discount_applied,promo_code_used,payment_method
1071,1071,27,M,Magenta,Summer,75,3.3,Free Shipping,Yes,Yes,Debit Card
1072,1072,45,M,Beige,Summer,81,2.6,Express,Yes,Yes,Credit Card
1073,1073,8,L,Gold,Fall,92,3.5,Express,Yes,Yes,Debit Card
1074,1074,42,XL,Purple,Spring,96,4,Store Pickup,Yes,Yes,Credit Card
1075,1075,27,S,White,Fall,71,2.6,Standard,Yes,Yes,Bank Transfer
1076,1076,17,L,Indigo,Summer,50,4.9,Next Day Air,Yes,Yes,Debit Card
1077,1077,9,L,Charcoal,Spring,72,2.9,Standard,Yes,Yes,Venmo
1078,1078,25,M,Pink,Winter,28,3.7,Standard,Yes,Yes,PayPal
1079,1079,2,M,Silver,Fall,59,4.4,Express,Yes,Yes,Credit Card
1080,1080,9,S,Blue,Summer,33,4.4,Free Shipping,Yes,Yes,Bank Transfer
1081,1081,42,L,Blue,Fall,59,3.8,Express,Yes,Yes,Cash
1082,1082,60,XL,Brown,Spring,30,4.5,Standard,Yes,Yes,Credit Card
1083,1083,45,XL,Cyan,Winter,85,2.6,Next Day Air,Yes,Yes,Venmo
1084,1084,57,L,Teal,Summer,97,3.3,Store Pickup,Yes,Yes,Cash
1085,1085,35,S,Purple,Fall,36,4.1,Next Day Air,Yes,Yes,Cash
1086,1086,27,M,Turquoise,Winter,85,3,Store Pickup,Yes,Yes,Venmo
1087,1087,17,M,Olive,Winter,62,3,Free Shipping,Yes,Yes,PayPal
1088,1088,3,S,White,Winter,71,3.4,Next Day Air,Yes,Yes,Bank Transfer
1089,1089,20,M,Turquoise,Winter,21,2.7,Free Shipping,Yes,Yes,PayPal
1090,1090,57,M,Silver,Spring,61,3.8,Next Day Air,Yes,Yes,PayPal
1091,1091,42,M,Violet,Spring,58,4.2,Store Pickup,Yes,Yes,Cash
1092,1092,2,L,Lavender,Spring,80,4.7,Store Pickup,Yes,Yes,Credit Card
1093,1093,27,L,Magenta,Spring,50,4.1,2-Day Shipping,Yes,Yes,Venmo
1094,1094,6,S,Indigo,Winter,48,4.2,2-Day Shipping,Yes,Yes,Venmo
1095,1095,27,M,Black,Winter,40,4.8,Next Day Air,Yes,Yes,Cash
1096,1096,9,S,Peach,Summer,34,3,Free Shipping,Yes,Yes,Bank Transfer
1097,1097,9,S,Beige,Fall,46,2.6,Standard,Yes,Yes,Credit Card
1098,1098,17,M,Black,Summer,27,3.2,Store Pickup,Yes,Yes,Bank Transfer
1099,1099,10,S,Turquoise,Spring,98,3.6,Next Day Air,Yes,Yes,Credit Card
1100,1100,2,M,Peach,Fall,73,2.6,Next Day Air,Yes,Yes,Bank Transfer
1101,1101,20,L,Gold,Spring,28,4.4,Express,Yes,Yes,Credit Card
1102,1102,75,XL,Silver,Fall,76,3,Free Shipping,Yes,Yes,Cash
1103,1103,2,M,Peach,Fall,83,2.9,Express,Yes,Yes,Cash
1104,1104,26,S,Charcoal,Spring,23,4.3,Free Shipping,Yes,Yes,Debit Card
1105,1105,45,M,Beige,Fall,28,3.1,Express,Yes,Yes,Bank Transfer
1106,1106,35,S,Olive,Spring,83,3,Next Day Air,Yes,Yes,Venmo
1107,1107,16,L,Violet,Winter,96,3.6,Store Pickup,Yes,Yes,Venmo
1108,1108,6,M,Peach,Fall,62,2.8,Store Pickup,Yes,Yes,Bank Transfer
1109,1109,8,M,Teal,Fall,25,2.8,Standard,Yes,Yes,Cash
1110,1110,26,L,Violet,Winter,97,4.9,Next Day Air,Yes,Yes,Venmo
1111,1111,26,L,Cyan,Fall,61,3,Standard,Yes,Yes,Cash
1112,1112,11,S,Olive,Summer,66,4.1,Next Day Air,Yes,Yes,Credit Card
1113,1113,26,XL,Pink,Spring,67,4.6,Free Shipping,Yes,Yes,PayPal
1114,1114,17,M,Purple,Summer,80,4.8,Next Day Air,Yes,Yes,PayPal
1115,1115,16,L,Violet,Fall,25,2.6,Next Day Air,Yes,Yes,Bank Transfer
1116,1116,45,S,Peach,Fall,58,4,2-Day Shipping,Yes,Yes,Cash
1117,1117,57,M,Charcoal,Winter,96,4.2,Express,Yes,Yes,PayPal
1118,1118,17,L,Lavender,Spring,77,4.5,Store Pickup,Yes,Yes,Credit Card
1119,1119,60,M,Purple,Summer,65,4.9,Standard,Yes,Yes,PayPal
1120,1120,27,M,Indigo,Spring,36,3.1,Standard,Yes,Yes,Credit Card
1121,1121,6,M,Magenta,Winter,84,4,Next Day Air,Yes,Yes,Debit Card
1122,1122,35,XL,Peach,Fall,58,3.2,Express,Yes,Yes,Cash
1123,1123,10,S,Charcoal,Spring,62,4.3,2-Day Shipping,Yes,Yes,Credit Card
1124,1124,45,S,Purple,Fall,67,2.5,Store Pickup,Yes,Yes,Cash
1125,1125,2,M,Orange,Spring,20,4.9,Express,Yes,Yes,Cash
1126,1126,4,M,Lavender,Summer,90,2.7,2-Day Shipping,Yes,Yes,Bank Transfer
1127,1127,42,L,Beige,Winter,58,3.4,Standard,Yes,Yes,Venmo
1128,1128,7,XL,Maroon,Spring,53,4.8,Store Pickup,Yes,Yes,Debit Card
1129,1129,75,L,Charcoal,Winter,30,4.7,Next Day Air,Yes,Yes,Debit Card
1130,1130,26,XL,White,Winter,65,4.7,Express,Yes,Yes,Venmo
1131,1131,27,M,Lavender,Summer,41,3.9,Standard,Yes,Yes,PayPal
1132,1132,7,M,Black,Spring,73,3.7,Express,Yes,Yes,Bank Transfer
1133,1133,26,S,Teal,Spring,98,4.3,Store Pickup,Yes,Yes,Cash
1134,1134,11,XL,Magenta,Winter,36,4.1,2-Day Shipping,Yes,Yes,Cash
1135,1135,35,M,Brown,Summer,81,4.6,Express,Yes,Yes,Venmo
1136,1136,16,L,Peach,Winter,90,3.6,2-Day Shipping,Yes,Yes,Bank Transfer
1137,1137,10,S,Cyan,Summer,83,4.8,Free Shipping,Yes,Yes,Cash
1138,1138,7,XL,Pink,Winter,91,2.8,2-Day Shipping,Yes,Yes,Bank Transfer
1139,1139,20,M,Purple,Summer,36,4.7,Express,Yes,Yes,Venmo
1140,1140,9,L,Purple,Spring,53,3.9,Standard,Yes,Yes,Debit Card
1141,1141,3,M,White,Winter,39,2.6,Store Pickup,Yes,Yes,Credit Card
1142,1142,75,S,Silver,Winter,33,4.7,Next Day Air,Yes,Yes,PayPal
1143,1143,35,L,Green,Spring,76,3.5,Store Pickup,Yes,Yes,Venmo
1144,1144,65,L,Teal,Winter,23,4.4,Standard,Yes,Yes,PayPal
1145,1145,3,S,Indigo,Fall,54,4.4,2-Day Shipping,Yes,Yes,Bank Transfer
1146,1146,6,L,Pink,Summer,89,3,Express,Yes,Yes,Cash
1147,1147,6,M,Indigo,Summer,38,4.2,Standard,Yes,Yes,Bank Transfer
1148,1148,45,XL,Red,Winter,36,4.3,Next Day Air,Yes,Yes,Debit Card
1149,1149,20,M,Violet,Spring,66,2.6,Store Pickup,Yes,Yes,PayPal
1150,1150,27,L,Cyan,Spring,42,3.3,Store Pickup,Yes,Yes,Venmo
1151,1151,27,S,Red,Winter,36,2.7,Next Day Air,Yes,Yes,Venmo
1152,1152,1,M,Gray,Spring,86,4.2,Express,Yes,Yes,Credit Card
1153,1153,10,M,Gold,Fall,49,4,Standard,Yes,Yes,PayPal
1154,1154,7,M,Pink,Summer,41,4,Free Shipping,Yes,Yes,Bank Transfer
1155,1155,14,L,Cyan,Spring,82,2.9,2-Day Shipping,Yes,Yes,Credit Card
1156,1156,35,S,Red,Fall,53,2.6,Express,Yes,Yes,PayPal
1157,1157,11,M,Gold,Summer,21,4.8,Express,Yes,Yes,Venmo
1158,1158,60,M,Charcoal,Fall,66,4.4,Standard,Yes,Yes,Cash
1159,1159,60,L,Orange,Summer,89,4,2-Day Shipping,Yes,Yes,Bank Transfer
1160,1160,10,L,Blue,Fall,55,3.6,2-Day Shipping,Yes,Yes,Venmo
1161,1161,42,S,Blue,Summer,42,3.2,Next Day Air,Yes,Yes,Venmo
1162,1162,8,S,Orange,Fall,52,3.1,2-Day Shipping,Yes,Yes,PayPal
1163,1163,4,M,Blue,Winter,92,4.2,Express,Yes,Yes,PayPal
1164,1164,20,L,White,Summer,56,3,2-Day Shipping,Yes,Yes,Debit Card
1165,1165,14,M,Green,Winter,96,4.2,Standard,Yes,Yes,PayPal
1166,1166,35,M,Silver,Winter,64,2.9,Next Day Air,Yes,Yes,Venmo
1167,1167,14,S,Lavender,Winter,48,3.7,Store Pickup,Yes,Yes,Venmo
1168,1168,46,XL,Beige,Summer,83,3.6,Free Shipping,Yes,Yes,PayPal
1169,1169,42,L,Violet,Summer,91,3.6,Standard,Yes,Yes,Debit Card
1170,1170,57,S,Gray,Fall,94,4.5,2-Day Shipping,Yes,Yes,Cash
1171,1171,16,S,Red,Spring,62,3.2,Express,Yes,Yes,Cash
1172,1172,46,M,Lavender,Spring,55,3.9,Next Day Air,Yes,Yes,Debit Card
1173,1173,9,L,Peach,Spring,68,4.6,Store Pickup,Yes,Yes,Bank Transfer
1174,1174,27,M,Indigo,Winter,76,2.5,Express,Yes,Yes,Cash
1175,1175,57,M,Black,Winter,31,4.3,Express,Yes,Yes,Bank Transfer
1176,1176,60,M,Beige,Spring,81,4.1,Store Pickup,Yes,Yes,PayPal
1177,1177,14,M,Red,Winter,83,4.6,Free Shipping,Yes,Yes,PayPal
1178,1178,16,M,Black,Spring,21,4.8,Standard,Yes,Yes,Debit Card
1179,1179,14,M,Teal,Spring,22,4.9,Express,Yes,Yes,Debit Card
1180,1180,35,M,Blue,Summer,33,2.8,Free Shipping,Yes,Yes,Bank Transfer
1181,1181,16,S,Beige,Spring,23,4.9,Standard,Yes,Yes,Cash
1182,1182,8,L,Teal,Summer,96,3.5,Free Shipping,Yes,Yes,Bank Transfer
1183,1183,27,M,Maroon,Spring,21,3.8,Express,Yes,Yes,PayPal
1184,1184,20,M,Yellow,Spring,39,4.5,2-Day Shipping,Yes,Yes,Credit Card
1185,1185,60,S,Indigo,Fall,73,3.4,Express,Yes,Yes,Credit Card
1186,1186,3,M,Magenta,Spring,64,3.9,Standard,Yes,Yes,Credit Card
1187,1187,3,M,Beige,Summer,68,4.1,2-Day Shipping,Yes,Yes,Credit Card
1188,1188,45,L,Maroon,Fall,89,3,Express,Yes,Yes,Credit Card
1189,1189,1,M,Magenta,Summer,29,3.3,Next Day Air,Yes,Yes,Credit Card
1190,1190,7,XL,Teal,Summer,97,4.9,Free Shipping,Yes,Yes,Debit Card
1191,1191,7,M,Orange,Winter,45,4.3,Next Day Air,Yes,Yes,Credit Card
1192,1192,35,L,Charcoal,Winter,70,4.1,Free Shipping,Yes,Yes,Venmo
1193,1193,9,M,Turquoise,Summer,56,4,2-Day Shipping,Yes,Yes,Venmo
1194,1194,25,L,Pink,Fall,55,5,2-Day Shipping,Yes,Yes,Credit Card
1195,1195,26,S,Teal,Winter,46,3.1,2-Day Shipping,Yes,Yes,Credit Card
1196,1196,42,M,White,Winter,95,4,2-Day Shipping,Yes,Yes,Venmo
1197,1197,60,M,Maroon,Winter,88,3.2,2-Day Shipping,Yes,Yes,Bank Transfer
1198,1198,6,L,Violet,Fall,92,3.9,Standard,Yes,Yes,PayPal
1199,1199,46,M,Brown,Summer,49,3.9,2-Day Shipping,Yes,Yes,Cash
1200,1200,4,M,Indigo,Fall,89,4.5,Free Shipping,Yes,Yes,Debit Card
1201,1201,9,XL,Black,Winter,22,4.4,Store Pickup,Yes,Yes,PayPal
1202,1202,11,XL,Black,Summer,61,3.1,2-Day Shipping,Yes,Yes,Venmo
1203,1203,42,S,Olive,Spring,29,2.9,Standard,Yes,Yes,Venmo
1204,1204,6,M,Orange,Winter,82,3.7,Free Shipping,Yes,Yes,Bank Transfer
1205,1205,60,M,Pink,Spring,94,3.2,2-Day Shipping,Yes,Yes,Credit Card
1206,1206,10,M,Olive,Spring,99,3.5,Standard,Yes,Yes,Bank Transfer
1207,1207,10,S,Cyan,Fall,59,3,Free Shipping,Yes,Yes,Venmo
1208,1208,65,M,White,Summer,90,4.1,Next Day Air,Yes,Yes,Credit Card
1209,1209,65,S,Red,Winter,100,2.9,2-Day Shipping,Yes,Yes,Debit Card
1210,1210,20,M,Blue,Winter,62,3.8,Next Day Air,Yes,Yes,Bank Transfer
1211,1211,17,M,Olive,Fall,78,4.1,Next Day Air,Yes,Yes,Cash
1212,1212,26,M,Green,Spring,94,4.6,Store Pickup,Yes,Yes,Venmo
1213,1213,11,M,Yellow,Summer,74,2.5,Free Shipping,Yes,Yes,Credit Card
1214,1214,10,XL,Black,Spring,52,3.7,Express,Yes,Yes,Debit Card
1215,1215,25,M,Blue,Fall,81,3.8,Free Shipping,Yes,Yes,Cash
1216,1216,1,L,Pink,Winter,20,2.6,2-Day Shipping,Yes,Yes,Credit Card
1217,1217,20,XL,Lavender,Summer,32,3.7,Free Shipping,Yes,Yes,Venmo
1218,1218,65,XL,Cyan,Fall,63,2.6,Free Shipping,Yes,Yes,Cash
1219,1219,65,M,Cyan,Spring,79,3.1,Store Pickup,Yes,Yes,Cash
1220,1220,2,M,Gold,Winter,23,2.5,Next Day Air,Yes,Yes,Credit Card
1221,1221,75,M,Green,Winter,64,4.9,Express,Yes,Yes,Bank Transfer
1222,1222,46,M,Red,Winter,69,4.5,Standard,Yes,Yes,Cash
1223,1223,3,L,Magenta,Fall,69,3.4,Store Pickup,Yes,Yes,Bank Transfer
1224,1224,20,L,Red,Winter,24,3.9,Free Shipping,Yes,Yes,Bank Transfer
1225,1225,8,M,Yellow,Summer,50,3.7,Store Pickup,Yes,Yes,Venmo
1226,1226,75,S,Turquoise,Fall,97,2.6,Free Shipping,Yes,Yes,Debit Card
1227,1227,4,S,Cyan,Fall,91,3.4,Store Pickup,Yes,Yes,Venmo
1228,1228,1,L,Yellow,Spring,37,4.9,Store Pickup,Yes,Yes,Bank Transfer
1229,1229,25,S,Yellow,Winter,55,3.9,Express,Yes,Yes,Cash
1230,1230,27,XL,Maroon,Winter,52,3.6,Express,Yes,Yes,Bank Transfer
1231,1231,45,L,Brown,Spring,80,4.6,Standard,Yes,Yes,Venmo
1232,1232,46,M,Gold,Spring,79,4,2-Day Shipping,Yes,Yes,Credit Card
1233,1233,10,M,Charcoal,Summer,23,3.6,Free Shipping,Yes,Yes,Debit Card
1234,1234,20,L,Beige,Winter,73,3.5,Next Day Air,Yes,Yes,Venmo
1235,1235,75,M,Indigo,Fall,99,4.1,Store Pickup,Yes,Yes,Bank Transfer
1236,1236,2,M,Red,Spring,22,3,Store Pickup,Yes,Yes,PayPal
1237,1237,45,M,White,Summer,68,4.4,Store Pickup,Yes,Yes,Debit Card
1238,1238,14,S,Charcoal,Spring,92,4.4,2-Day Shipping,Yes,Yes,Credit Card
1239,1239,20,M,Violet,Winter,77,3.7,Express,Yes,Yes,Venmo
1240,1240,9,XL,Magenta,Spring,37,4.8,Standard,Yes,Yes,Debit Card
1241,1241,42,L,White,Winter,79,2.9,Store Pickup,Yes,Yes,Debit Card
1242,1242,26,XL,Pink,Winter,51,3.1,Express,Yes,Yes,Credit Card
1243,1243,46,M,Lavender,Summer,27,4,Next Day Air,Yes,Yes,Bank Transfer
1244,1244,1,S,Pink,Spring,23,3,Store Pickup,Yes,Yes,Debit Card
1245,1245,46,S,Silver,Summer,76,3.9,2-Day Shipping,Yes,Yes,Cash
1246,1246,14,M,Violet,Fall,31,3.4,Standard,Yes,Yes,Bank Transfer
1247,1247,26,M,Charcoal,Winter,60,2.7,Standard,Yes,Yes,Cash
1248,1248,35,M,Charcoal,Spring,99,3.5,Express,Yes,Yes,Venmo
1249,1249,45,XL,Red,Winter,37,3,Free Shipping,Yes,Yes,Credit Card
1250,1250,65,M,Peach,Winter,50,4.5,Express,Yes,Yes,Venmo
1251,1251,3,XL,Purple,Winter,26,4.1,Free Shipping,Yes,Yes,Cash
1252,1252,8,XL,Orange,Spring,86,5,Next Day Air,Yes,Yes,Credit Card
1253,1253,4,L,Magenta,Fall,41,4,Standard,Yes,Yes,Cash
1254,1254,4,XL,Red,Winter,23,4.9,Express,Yes,Yes,PayPal
1255,1255,6,XL,Black,Spring,56,3.3,2-Day Shipping,Yes,Yes,Credit Card
1256,1256,45,M,Peach,Fall,68,4.1,Standard,Yes,Yes,Cash
1257,1257,9,S,Olive,Winter,48,3.6,Express,Yes,Yes,Cash
1258,1258,14,L,Gold,Spring,67,3,Free Shipping,Yes,Yes,Cash
1259,1259,65,XL,Gold,Spring,87,4.1,2-Day Shipping,Yes,Yes,Debit Card
1260,1260,16,M,Turquoise,Fall,64,3.9,Standard,Yes,Yes,Credit Card
1261,1261,7,XL,Green,Spring,93,4.1,Store Pickup,Yes,Yes,Debit Card
1262,1262,7,L,Maroon,Summer,29,2.8,Next Day Air,Yes,Yes,Credit Card
1263,1263,65,L,Brown,Winter,62,4.8,Store Pickup,Yes,Yes,Venmo
1264,1264,26,L,Brown,Winter,70,4.6,2-Day Shipping,Yes,Yes,Credit Card
1265,1265,2,S,Blue,Winter,92,2.5,Next Day Air,Yes,Yes,Venmo
1266,1266,7,M,Lavender,Spring,79,2.7,Next Day Air,Yes,Yes,Bank Transfer
1267,1267,1,M,Peach,Fall,31,4,Standard,Yes,Yes,Debit Card
1268,1268,35,S,Gray,Spring,83,2.7,Standard,Yes,Yes,Cash
1269,1269,25,XL,Charcoal,Winter,88,2.9,Next Day Air,Yes,Yes,Debit Card
1270,1270,27,M,Lavender,Spring,53,3,Standard,Yes,Yes,PayPal
1271,1271,26,M,Green,Fall,98,3.3,Standard,Yes,Yes,Cash
1272,1272,27,S,Gray,Spring,57,4.3,Store Pickup,Yes,Yes,PayPal
1273,1273,4,M,Orange,Winter,80,4.4,Express,Yes,Yes,Bank Transfer
1274,1274,3,L,Silver,Spring,29,4.1,Next Day Air,Yes,Yes,Credit Card
1275,1275,45,M,Olive,Spring,73,3.1,2-Day Shipping,Yes,Yes,PayPal
1276,1276,2,S,Turquoise,Fall,32,4.5,Standard,Yes,Yes,PayPal
1277,1277,65,L,Turquoise,Spring,68,4.8,Next Day Air,Yes,Yes,Bank Transfer
1278,1278,1,L,Green,Spring,97,5,Express,Yes,Yes,Venmo
1279,1279,8,M,Violet,Fall,98,2.8,Next Day Air,Yes,Yes,Venmo
1280,1280,26,L,Charcoal,Fall,56,3.7,Express,Yes,Yes,Debit Card
1281,1281,20,L,White,Winter,78,4.4,2-Day Shipping,Yes,Yes,Venmo
1282,1282,60,M,Olive,Spring,81,4.5,Store Pickup,Yes,Yes,Venmo
1283,1283,7,L,Violet,Winter,68,3,Free Shipping,Yes,Yes,Venmo
1284,1284,7,M,Violet,Winter,94,3.9,2-Day Shipping,Yes,Yes,Debit Card
1285,1285,14,M,Black,Spring,93,3.9,Express,Yes,Yes,PayPal
1286,1286,75,M,Charcoal,Fall,99,3.5,Next Day Air,Yes,Yes,Bank Transfer
1287,1287,75,L,Yellow,Winter,49,4.9,Next Day Air,Yes,Yes,Debit Card
1288,1288,3,XL,Blue,Winter,28,3.4,Standard,Yes,Yes,PayPal
1289,1289,60,XL,Charcoal,Winter,93,4.1,Standard,Yes,Yes,PayPal
1290,1290,25,M,Red,Fall,24,2.9,Next Day Air,Yes,Yes,PayPal
1291,1291,16,M,Indigo,Spring,35,3.4,Free Shipping,Yes,Yes,PayPal
1292,1292,4,S,Beige,Spring,68,3.2,2-Day Shipping,Yes,Yes,Debit Card
1293,1293,60,M,Maroon,Summer,61,3.9,Free Shipping,Yes,Yes,Bank Transfer
1294,1294,2,XL,Yellow,Fall,74,4.1,Standard,Yes,Yes,Debit Card
1295,1295,7,M,Silver,Summer,64,4.5,Standard,Yes,Yes,Cash
1296,1296,6,M,Olive,Fall,60,2.8,Standard,Yes,Yes,PayPal
1297,1297,3,S,Teal,Spring,29,2.8,Express,Yes,Yes,Cash
1298,1298,4,M,Silver,Summer,85,4.6,Standard,Yes,Yes,Venmo
1299,1299,20,S,Indigo,Summer,81,3,Free Shipping,Yes,Yes,Bank Transfer
1300,1300,60,L,Teal,Fall,23,3.6,2-Day Shipping,Yes,Yes,Venmo
1301,1301,35,M,Charcoal,Spring,100,4.5,Next Day Air,Yes,Yes,Credit Card
1302,1302,7,M,Orange,Fall,54,5,Express,Yes,Yes,Debit Card
1303,1303,6,M,Gold,Fall,25,2.9,Next Day Air,Yes,Yes,Credit Card
1304,1304,1,L,Silver,Summer,32,3.1,Next Day Air,Yes,Yes,Credit Card
1305,1305,57,S,Orange,Spring,63,4,2-Day Shipping,Yes,Yes,PayPal
1306,1306,20,XL,Peach,Spring,56,4.5,Express,Yes,Yes,PayPal
1307,1307,2,L,Brown,Winter,33,4.5,Next Day Air,Yes,Yes,PayPal
1308,1308,9,L,Black,Summer,32,3.1,Express,Yes,Yes,PayPal
1309,1309,14,L,Red,Summer,38,4.4,Next Day Air,Yes,Yes,Credit Card
1310,1310,1,L,Lavender,Summer,21,4.7,Store Pickup,Yes,Yes,Cash
1311,1311,26,L,Brown,Winter,59,3.1,Store Pickup,Yes,Yes,Credit Card
1312,1312,11,M,Maroon,Fall,87,4.2,Express,Yes,Yes,Venmo
1313,1313,35,M,Violet,Winter,79,3,Store Pickup,Yes,Yes,Bank Transfer
1314,1314,11,M,Lavender,Summer,28,2.6,Free Shipping,Yes,Yes,Credit Card
1315,1315,65,S,Magenta,Summer,67,3.4,Free Shipping,Yes,Yes,Debit Card
1316,1316,8,L,Green,Spring,75,4.2,2-Day Shipping,Yes,Yes,Debit Card
1317,1317,60,S,Lavender,Spring,32,4.6,Standard,Yes,Yes,Debit Card
1318,1318,20,M,Green,Spring,43,2.8,Free Shipping,Yes,Yes,Cash
1319,1319,8,M,Maroon,Spring,93,2.7,Express,Yes,Yes,Credit Card
1320,1320,17,M,Magenta,Spring,24,4,Standard,Yes,Yes,Bank Transfer
1321,1321,45,XL,Teal,Fall,31,3.1,Free Shipping,Yes,Yes,Debit Card
1322,1322,35,L,Orange,Winter,84,3.7,Express,Yes,Yes,Bank Transfer
1323,1323,20,M,Violet,Winter,74,4,Next Day Air,Yes,Yes,Bank Transfer
1324,1324,8,M,Yellow,Spring,62,4.6,Standard,Yes,Yes,Debit Card
1325,1325,27,S,Orange,Summer,77,3.8,Free Shipping,Yes,Yes,Credit Card
1326,1326,57,L,Gold,Summer,73,3.5,Express,Yes,Yes,Cash
1327,1327,11,M,Indigo,Spring,50,4.6,Free Shipping,Yes,Yes,Cash
1328,1328,9,M,Turquoise,Winter,40,2.8,Standard,Yes,Yes,Cash
1329,1329,2,M,Orange,Winter,97,3.7,Standard,Yes,Yes,Bank Transfer
1330,1330,75,M,Indigo,Fall,63,3.3,Express,Yes,Yes,PayPal
1331,1331,10,M,Charcoal,Fall,65,2.9,Standard,Yes,Yes,PayPal
1332,1332,46,M,Lavender,Spring,91,3.2,Standard,Yes,Yes,PayPal
1333,1333,26,S,Gold,Spring,60,4.3,Store Pickup,Yes,Yes,Bank Transfer
1334,1334,20,M,Lavender,Winter,69,2.7,Next Day Air,Yes,Yes,Bank Transfer
1335,1335,9,S,White,Spring,52,4.2,Store Pickup,Yes,Yes,Venmo
1336,1336,65,M,Lavender,Fall,49,4.8,2-Day Shipping,Yes,Yes,Credit Card
1337,1337,6,M,Charcoal,Spring,85,4.8,Store Pickup,Yes,Yes,Debit Card
1338,1338,2,L,Silver,Spring,86,3.4,Express,Yes,Yes,Credit Card
1339,1339,10,S,Yellow,Winter,51,2.6,Standard,Yes,Yes,PayPal
1340,1340,60,L,Olive,Winter,56,5,Next Day Air,Yes,Yes,Bank Transfer
1341,1341,60,M,Peach,Fall,72,4.4,Next Day Air,Yes,Yes,Debit Card
1342,1342,26,XL,Yellow,Fall,27,2.9,Standard,Yes,Yes,Bank Transfer
1343,1343,17,XL,Yellow,Summer,43,3.4,2-Day Shipping,Yes,Yes,Bank Transfer
1344,1344,6,M,Indigo,Spring,56,3.4,Standard,Yes,Yes,Bank Transfer
1345,1345,35,S,Violet,Fall,37,4.9,Next Day Air,Yes,Yes,Cash
1346,1346,14,M,White,Fall,21,3.6,Standard,Yes,Yes,Venmo
1347,1347,26,L,White,Winter,91,3,Free Shipping,Yes,Yes,Venmo
1348,1348,2,M,Cyan,Summer,95,3.9,2-Day Shipping,Yes,Yes,Bank Transfer
1349,1349,60,XL,Purple,Spring,54,3.2,Standard,Yes,Yes,Credit Card
1350,1350,46,XL,Black,Spring,36,3.2,Next Day Air,Yes,Yes,Cash
1351,1351,17,M,Orange,Fall,71,4.3,Next Day Air,Yes,Yes,Cash
1352,1352,9,L,Maroon,Summer,31,2.8,2-Day Shipping,Yes,Yes,Bank Transfer
1353,1353,45,XL,Orange,Spring,89,4.5,Next Day Air,Yes,Yes,Credit Card
1354,1354,20,M,Teal,Winter,83,4.1,Next Day Air,Yes,Yes,Cash
1355,1355,57,M,Gray,Spring,42,3.6,2-Day Shipping,Yes,Yes,Bank Transfer
1356,1356,8,M,Blue,Summer,91,3,2-Day Shipping,Yes,Yes,PayPal
1357,1357,25,M,Cyan,Spring,61,4,Free Shipping,Yes,Yes,Bank Transfer
1358,1358,57,S,Red,Summer,66,3.5,Next Day Air,Yes,Yes,Cash
1359,1359,42,XL,Pink,Spring,22,2.5,Store Pickup,Yes,Yes,Venmo
1360,1360,26,S,Cyan,Winter,68,4.3,Store Pickup,Yes,Yes,Bank Transfer
1361,1361,16,L,Black,Fall,43,2.8,Express,Yes,Yes,Bank Transfer
1362,1362,14,M,Beige,Fall,32,3.7,Next Day Air,Yes,Yes,Debit Card
1363,1363,9,M,Gray,Fall,46,4.3,Express,Yes,Yes,Cash
1364,1364,1,L,Red,Summer,90,4,Express,Yes,Yes,PayPal
1365,1365,45,L,Yellow,Fall,75,4.7,Express,Yes,Yes,Cash
1366,1366,10,M,Magenta,Winter,69,4.5,Store Pickup,Yes,Yes,Bank Transfer
1367,1367,60,M,Magenta,Fall,40,3.1,Free Shipping,Yes,Yes,Credit Card
1368,1368,60,S,Black,Fall,63,3.8,Express,Yes,Yes,Cash
1369,1369,7,L,Orange,Summer,36,4.9,Express,Yes,Yes,Cash
1370,1370,11,M,Green,Winter,75,3.2,Standard,Yes,Yes,Venmo
1371,1371,42,L,Peach,Summer,67,2.9,2-Day Shipping,Yes,Yes,Bank Transfer
1372,1372,20,M,Charcoal,Spring,64,2.8,Store Pickup,Yes,Yes,Credit Card
1373,1373,1,M,Gray,Fall,61,4,2-Day Shipping,Yes,Yes,PayPal
1374,1374,75,L,Turquoise,Winter,40,2.6,Store Pickup,Yes,Yes,Cash
1375,1375,10,M,Red,Fall,97,2.7,Free Shipping,Yes,Yes,Bank Transfer
1376,1376,6,L,Brown,Spring,31,4.1,2-Day Shipping,Yes,Yes,Credit Card
1377,1377,4,L,Pink,Spring,65,5,Free Shipping,Yes,Yes,PayPal
1378,1378,17,L,Olive,Spring,54,3,Next Day Air,Yes,Yes,Venmo
1379,1379,25,XL,Lavender,Fall,49,3.6,Free Shipping,Yes,Yes,Venmo
1380,1380,35,L,Purple,Fall,64,2.8,2-Day Shipping,Yes,Yes,Venmo
1381,1381,6,S,Beige,Winter,35,4.6,Standard,Yes,Yes,Cash
1382,1382,11,L,Green,Winter,86,2.9,Standard,Yes,Yes,Venmo
1383,1383,25,L,Brown,Winter,55,4.8,Express,Yes,Yes,Bank Transfer
1384,1384,42,M,Beige,Spring,58,3.3,Express,Yes,Yes,Venmo
1385,1385,6,M,Beige,Fall,96,4.6,Standard,Yes,Yes,Bank Transfer
1386,1386,27,M,Indigo,Fall,64,2.6,Store Pickup,Yes,Yes,Bank Transfer
1387,1387,25,M,Silver,Fall,56,4,Next Day Air,Yes,Yes,Debit Card
1388,1388,1,M,Gold,Winter,85,3.8,Standard,Yes,Yes,Credit Card
